temperature,humidity,rainfall,wind_speed,pressure,coastal_proximity,elevation,annual_rainfall,cloud_visibility,seasonal_rainfall,flood_risk,cyclone_risk,heatwave_risk,overall_risk
21.2,49.9,112.6,118.6,969.3,0,1196.2,2352.7,49.6,620.5,0,2,0,2
12.8,32.8,253.0,141.2,993.4,0,1171.8,1670.2,96.4,1442.3,1,2,0,2
19.5,99.0,205.1,8.9,945.1,1,414.1,1608.3,93.1,311.0,2,2,0,2
15.1,80.0,113.6,116.3,977.2,0,1310.9,2269.4,61.7,1167.5,0,2,0,2
26.7,46.2,191.3,99.1,990.1,1,1034.4,921.4,79.3,1754.4,1,2,0,2
36.6,79.1,335.0,54.2,1009.5,0,276.2,1905.0,51.5,732.7,2,0,0,2
35.8,76.3,89.4,112.1,942.1,0,963.4,1782.0,82.5,1616.4,0,2,0,2
41.6,24.8,346.4,56.0,990.9,0,1439.7,3119.2,39.4,1123.7,2,0,0,2
20.7,46.7,23.5,11.3,948.3,0,797.6,2895.8,86.2,266.7,0,0,0,0
45.1,68.8,347.5,112.8,1009.0,1,1226.6,1897.1,90.0,1989.3,2,2,0,2
15.8,46.4,63.6,86.3,980.9,1,1334.1,1704.4,36.4,1285.0,0,2,0,2
24.8,20.7,112.8,22.6,1017.0,1,798.5,2460.8,28.0,1660.9,0,1,0,1
45.2,91.5,250.2,86.5,957.0,0,309.2,1044.8,12.4,1243.7,2,2,1,2
42.1,82.4,189.0,143.2,969.5,1,1392.7,2474.5,28.2,410.2,1,2,0,2
47.7,38.6,322.0,115.9,942.5,1,184.7,3344.0,12.3,1748.3,2,2,2,2
42.5,36.7,17.2,65.8,957.9,1,885.3,873.9,97.2,1062.7,0,2,1,2
32.0,61.3,57.0,31.4,1024.7,1,1124.5,1450.6,27.2,1971.8,0,1,0,1
40.4,48.8,89.3,16.8,981.1,0,570.0,1760.0,96.5,290.1,0,0,1,1
23.7,44.8,22.9,141.9,998.7,0,1499.6,753.4,67.9,840.4,0,2,0,2
27.9,96.1,96.2,97.1,969.1,0,1271.1,1032.1,10.8,1085.4,0,2,0,2
15.3,57.6,13.6,89.4,958.9,1,557.6,1744.6,24.2,427.6,0,2,0,2
45.6,97.2,259.7,121.5,956.3,0,1179.8,589.9,28.4,866.9,1,2,0,2
24.2,87.3,217.7,4.3,942.3,0,1333.2,602.7,88.5,1835.8,1,0,0,1
11.8,50.2,209.5,78.8,954.2,0,523.0,1168.1,47.8,226.0,1,1,0,1
46.8,57.2,145.3,134.7,979.6,0,467.1,1908.5,91.3,343.6,1,2,1,2
34.9,49.2,214.8,107.4,983.0,0,188.7,2044.2,82.5,370.9,2,2,1,2
35.0,79.5,251.0,42.3,995.4,0,339.3,1053.9,69.3,724.4,2,0,0,2
47.0,73.5,182.0,86.6,1019.5,0,491.9,1624.3,23.1,1499.2,1,1,1,1
42.3,79.8,279.9,94.8,1011.5,0,21.5,2403.9,85.2,551.9,2,1,1,2
25.1,20.9,168.3,128.7,956.9,1,678.2,1144.5,65.9,1137.2,1,2,0,2
14.5,42.3,269.0,138.6,970.4,0,382.9,2921.0,53.9,1142.9,2,2,0,2
35.2,73.4,119.8,77.9,945.7,1,639.8,576.2,58.9,279.7,1,2,0,2
47.1,86.4,42.1,106.9,951.4,1,460.5,1808.5,98.6,257.6,0,2,1,2
42.9,60.4,139.1,141.2,1029.9,0,212.6,2541.7,79.8,477.5,1,1,1,1
38.3,62.0,273.0,84.4,987.8,0,1200.4,1588.0,30.7,1899.6,1,1,0,1
30.2,50.0,35.0,24.8,997.1,0,1264.9,2753.3,23.7,1890.2,0,0,0,0
33.2,88.7,97.4,143.9,1025.4,1,584.7,2065.2,47.9,1005.4,1,2,0,2
22.2,77.7,105.0,11.2,1003.8,1,313.1,2700.4,63.5,226.9,1,1,0,1
38.7,31.2,168.3,24.0,1027.5,0,586.9,978.3,47.7,1223.7,1,0,1,1
19.4,48.0,79.2,142.4,952.6,1,185.2,2719.0,95.0,388.5,1,2,0,2
26.8,73.8,266.2,1.6,950.6,1,786.4,2815.0,63.9,541.1,2,2,0,2
26.7,85.8,189.4,91.5,953.8,1,1312.9,3348.5,13.7,1692.2,1,2,0,2
19.7,70.2,149.1,25.3,1003.9,1,1137.7,1173.9,19.3,1995.5,1,1,0,1
32.9,67.9,126.9,130.4,999.8,1,632.5,2414.2,87.9,632.4,1,2,0,2
37.5,42.1,88.1,76.2,977.8,1,1474.6,749.3,19.1,1631.4,0,2,0,2
19.2,59.6,206.9,99.8,949.4,1,841.0,3012.2,43.8,1086.0,1,2,0,2
45.2,50.6,210.6,88.6,1011.4,0,863.4,852.4,78.8,785.3,1,1,1,1
35.6,92.3,147.6,59.1,1007.0,1,970.6,1820.7,51.5,1740.5,1,2,0,2
11.4,51.9,281.8,111.7,978.9,0,324.1,1042.2,66.7,725.0,2,2,0,2
21.1,53.0,9.9,68.5,1020.2,1,1227.6,1532.1,97.6,572.5,0,2,0,2
26.9,23.8,160.4,148.6,963.7,0,314.1,2812.4,59.3,711.6,1,2,0,2
25.3,47.9,285.4,126.7,1017.1,1,527.7,2114.7,82.5,1935.2,2,2,0,2
22.0,44.5,320.0,13.6,976.5,1,959.2,2769.7,28.2,1726.4,2,1,0,2
28.4,47.0,153.2,54.2,954.3,0,484.1,834.4,62.4,1826.8,1,1,0,1
36.6,64.8,264.9,80.7,975.8,0,297.9,771.6,63.8,1766.2,2,1,0,2
25.4,41.1,250.6,79.9,975.7,1,155.4,3368.2,83.3,1786.2,2,2,0,2
21.2,65.6,28.8,149.9,979.8,0,368.9,965.0,99.3,150.1,0,2,0,2
18.5,75.6,76.6,131.3,979.6,0,218.1,1390.4,96.8,1729.3,0,2,0,2
28.4,55.1,194.7,149.8,957.3,0,1271.9,2242.7,66.5,1788.3,1,2,0,2
47.2,79.7,247.4,147.3,1012.3,1,647.0,1593.5,93.3,545.9,2,2,1,2
30.5,26.2,242.6,48.2,1014.5,0,1193.3,2236.9,18.7,1843.2,1,0,0,1
47.4,76.7,187.4,15.7,1014.4,0,1080.2,2652.7,68.0,1152.7,1,0,0,1
47.4,57.2,201.0,8.0,995.7,1,886.6,694.0,99.6,142.0,1,1,1,1
27.0,72.0,313.5,71.5,1003.6,0,1023.0,696.2,74.7,1182.5,2,1,0,2
46.0,78.2,249.8,73.6,1003.4,0,1479.3,1145.6,50.7,1123.0,1,1,0,1
35.6,46.4,199.5,131.4,1025.2,0,1149.5,3440.5,62.8,1739.2,1,1,0,1
46.9,24.2,264.1,88.1,1009.7,0,920.8,2089.3,75.7,1491.9,1,1,1,1
19.5,68.1,265.6,26.9,956.3,1,1093.0,1495.4,18.5,866.8,2,2,0,2
36.6,74.8,281.7,57.2,982.7,1,274.5,1433.6,26.0,917.7,2,2,0,2
19.6,27.3,91.2,30.1,971.6,0,509.6,2755.4,57.1,138.8,0,0,0,0
33.0,98.6,20.7,56.0,955.2,0,7.0,1654.3,12.5,1819.8,0,1,0,1
31.4,88.7,334.5,28.3,995.9,0,802.8,3427.3,18.7,1398.0,2,0,0,2
15.9,49.9,61.9,66.1,1016.1,0,761.0,2943.1,50.1,1282.0,0,0,0,0
45.5,91.1,277.8,18.0,1024.1,1,161.7,2549.1,63.1,418.0,2,1,1,2
13.8,35.5,54.3,92.0,970.4,1,1392.9,2143.9,45.0,951.1,0,2,0,2
14.4,64.4,118.4,54.9,961.6,1,282.5,1712.9,42.2,1841.6,1,2,0,2
45.0,84.9,318.4,106.1,1015.5,0,1271.7,772.9,68.9,1832.5,2,1,0,2
31.4,76.2,182.6,113.5,997.9,1,480.5,1843.7,27.8,1894.1,1,2,0,2
26.2,54.8,28.8,3.6,949.4,1,914.5,1417.7,99.3,1564.4,0,2,0,2
39.3,75.9,184.6,6.2,1025.2,1,1338.1,2743.6,61.4,429.4,1,1,0,1
21.9,23.8,9.8,145.0,974.6,1,1446.3,657.3,84.3,1760.0,0,2,0,2
38.1,61.9,62.4,55.6,1002.9,0,148.0,3349.9,90.3,1453.6,0,0,1,1
12.8,36.3,72.4,96.1,941.4,1,309.0,2568.2,93.2,109.0,0,2,0,2
19.1,85.1,291.0,147.7,1028.8,0,557.7,3013.4,14.0,369.2,2,2,0,2
19.4,73.5,308.7,63.4,991.3,1,307.3,3136.0,76.3,618.0,2,2,0,2
36.2,53.3,144.8,41.7,1021.1,1,380.1,531.3,72.3,179.4,1,1,0,1
39.2,30.3,241.3,10.6,950.3,0,1353.3,1965.6,26.5,722.0,1,0,0,1
45.9,40.5,238.3,139.6,975.8,1,427.1,2210.3,19.8,326.9,2,2,2,2
41.3,90.7,332.6,83.2,984.8,0,777.3,607.1,53.1,311.7,2,1,0,2
11.4,51.0,29.3,104.0,946.1,1,923.0,1814.3,22.8,1234.3,0,2,0,2
11.6,94.7,268.4,28.3,958.9,1,65.6,542.6,23.7,1733.0,2,2,0,2
19.5,34.0,161.7,135.2,945.1,1,229.6,1375.4,15.7,449.5,1,2,0,2
17.4,72.6,153.6,130.7,946.2,0,902.5,1363.4,24.5,1139.5,1,2,0,2
22.1,28.9,22.8,77.7,941.6,0,1086.1,1465.0,13.5,1812.9,0,2,0,2
36.0,20.5,1.2,8.8,974.9,0,1285.5,2786.5,13.2,1136.6,0,0,0,0
10.8,85.9,166.7,85.7,974.7,1,674.5,2744.2,71.5,1264.0,1,2,0,2
23.1,99.0,159.2,137.9,953.8,1,335.8,1360.6,75.8,1929.8,1,2,0,2
24.8,40.6,56.1,111.0,978.9,1,216.0,1879.8,74.0,1128.8,0,2,0,2
18.6,52.2,294.0,52.9,1024.8,1,1325.4,1881.7,50.7,1909.5,2,1,0,2
27.6,47.0,232.9,20.0,987.7,0,325.4,1072.9,27.5,1759.9,2,0,0,2
35.1,69.5,315.1,82.2,1008.8,1,562.2,1420.7,45.4,993.4,2,2,0,2
30.6,56.2,316.6,143.4,1018.3,1,76.3,1151.5,59.7,397.8,2,2,0,2
24.6,61.4,63.1,66.4,1002.5,1,851.1,1017.0,98.5,1393.2,0,2,0,2
39.2,71.3,201.3,120.1,953.6,1,702.9,3104.1,21.7,1869.4,1,2,0,2
22.0,94.6,214.3,110.3,1018.8,0,1180.4,757.3,10.8,1738.3,1,1,0,1
12.0,88.2,109.7,135.3,958.3,0,1436.9,1422.7,15.9,1284.1,0,2,0,2
22.0,92.4,156.3,50.8,955.8,1,152.2,2185.7,91.1,388.8,1,2,0,2
25.8,62.6,216.4,23.7,989.7,1,1049.8,1343.7,86.3,573.8,1,1,0,1
14.3,95.6,318.2,14.6,943.5,1,709.2,1930.6,79.0,1213.7,2,2,0,2
47.5,49.0,154.3,85.8,980.3,0,1455.4,3339.8,61.0,1782.6,0,1,0,1
47.5,90.9,24.1,20.2,967.0,1,1375.1,832.9,94.2,1924.8,0,2,0,2
17.5,70.7,102.3,118.9,1010.8,1,904.2,2898.0,11.4,1793.0,0,2,0,2
25.9,33.5,297.9,28.8,965.2,0,734.4,3217.4,14.7,553.7,2,0,0,2
21.7,55.9,151.5,6.1,1007.5,1,989.1,1498.8,12.8,1756.9,1,1,0,1
45.2,20.9,200.8,45.4,958.0,1,570.0,607.9,70.5,1424.0,1,2,2,2
22.8,84.3,298.8,117.6,976.6,1,198.5,1538.7,33.5,466.5,2,2,0,2
20.7,26.7,157.5,100.8,1012.5,1,1292.2,3187.5,12.1,344.2,0,2,0,2
39.0,39.4,62.0,9.7,991.5,0,1168.3,3091.1,10.9,125.5,0,0,0,0
40.7,89.6,216.1,23.4,996.4,1,946.5,1492.7,69.8,1263.9,1,1,0,1
12.1,31.1,321.3,139.0,956.7,0,5.8,2874.8,31.0,195.0,2,2,0,2
13.0,45.6,185.3,71.4,957.8,1,908.2,1058.2,35.9,1384.7,1,2,0,2
42.9,24.9,64.7,0.9,955.8,0,394.9,3134.5,61.8,459.8,0,0,2,2
14.7,80.9,65.9,127.3,1008.1,0,243.6,2405.9,63.3,1243.0,0,2,0,2
29.3,42.8,149.3,123.7,1006.2,0,982.3,3404.4,32.7,1533.2,0,1,0,1
12.5,25.0,120.5,109.9,995.8,1,119.9,2793.3,74.4,122.8,1,2,0,2
38.3,27.1,205.8,137.5,972.5,0,853.8,2681.4,38.7,780.4,1,2,1,2
40.8,49.6,105.1,73.4,989.1,0,342.2,1011.7,72.2,878.5,0,1,1,1
43.4,45.9,278.7,141.8,976.3,1,678.3,926.2,77.5,897.2,2,2,1,2
10.9,31.2,110.9,148.5,996.9,1,548.6,1803.1,83.6,1820.2,1,2,0,2
15.7,95.7,75.9,2.5,982.5,1,506.0,565.0,45.3,676.7,0,1,0,1
46.3,63.9,79.7,73.0,1005.1,1,652.7,3054.8,53.9,1365.0,0,2,1,2
23.4,28.5,333.5,105.9,994.7,0,352.7,3330.0,82.3,891.1,2,1,0,2
10.5,44.6,55.5,94.6,1001.6,1,917.4,2297.3,57.7,748.1,0,2,0,2
24.2,75.1,44.8,84.8,982.6,0,670.6,1751.0,28.9,719.8,0,1,0,1
18.9,89.7,109.4,137.4,1027.5,1,832.5,2231.7,39.8,469.3,0,2,0,2
14.8,45.7,221.4,145.7,960.6,0,1220.0,1247.3,60.7,1792.1,1,2,0,2
21.9,90.5,134.5,22.3,968.9,1,694.0,3201.3,95.2,1482.9,1,2,0,2
12.5,51.2,67.6,115.5,1004.1,1,1271.7,677.1,32.2,1302.8,0,2,0,2
22.4,86.0,168.9,21.9,964.5,1,727.0,1442.5,89.5,480.1,1,2,0,2
40.8,35.1,323.3,90.8,966.6,0,1103.2,1084.8,81.9,636.7,2,1,0,2
40.0,53.8,286.5,1.6,963.5,0,444.2,586.5,68.0,900.7,2,0,1,2
24.0,82.1,347.5,67.0,974.4,0,890.8,2775.4,19.7,619.7,2,1,0,2
20.5,76.5,158.7,24.4,951.6,0,185.9,3103.2,59.7,800.8,1,1,0,1
22.0,77.6,192.5,94.3,998.2,1,267.0,2339.2,78.4,1322.9,2,2,0,2
22.3,80.5,13.8,76.8,1005.0,0,745.0,3280.8,22.6,294.3,0,1,0,1
16.2,77.1,32.2,54.0,972.1,0,619.0,2752.6,54.3,1135.7,0,1,0,1
29.9,71.3,138.6,23.2,1014.1,0,672.7,845.7,92.0,595.4,1,0,0,1
19.1,71.6,195.2,7.9,1015.9,0,718.0,626.5,78.3,1904.9,1,0,0,1
46.3,31.0,111.8,58.1,997.1,1,28.9,2796.6,54.3,1372.3,1,2,2,2
36.5,64.0,14.0,88.5,958.8,1,10.7,2605.5,62.3,799.4,0,2,1,2
44.1,33.1,74.5,80.4,1022.4,1,398.5,1622.9,45.0,1686.2,0,2,2,2
38.7,40.5,68.5,134.7,975.3,1,677.5,1836.6,97.1,1376.5,0,2,1,2
39.3,36.4,39.4,58.1,949.6,0,300.2,2210.6,77.3,1682.6,0,1,1,1
35.6,90.9,286.3,54.1,944.9,0,850.3,3153.1,32.7,1071.1,2,1,0,2
21.8,37.3,63.3,50.1,985.0,1,1080.0,1873.7,45.2,1532.3,0,2,0,2
45.0,58.4,208.9,119.3,1000.0,0,116.5,821.8,10.0,159.3,2,2,1,2
11.9,20.9,96.0,0.0,980.1,0,145.8,1604.1,68.1,1944.8,0,0,0,0
38.2,49.8,98.0,98.0,966.8,0,1347.8,1406.2,33.6,1867.2,0,2,0,2
43.7,84.0,71.6,137.9,1007.0,0,1320.4,3296.1,25.7,313.9,0,2,0,2
37.5,56.4,310.3,104.2,964.6,0,1054.3,1939.2,75.8,391.3,2,2,0,2
12.5,74.2,10.5,74.6,1014.7,1,262.5,539.8,90.8,1347.6,0,2,0,2
46.5,90.1,248.5,107.8,958.2,1,36.6,1315.9,88.5,546.2,2,2,1,2
27.0,20.2,227.6,131.0,1015.2,1,838.4,2608.8,81.3,1459.6,1,2,0,2
38.2,42.9,30.9,55.1,1013.9,0,559.9,3205.5,75.4,1127.5,0,0,1,1
22.2,71.1,142.5,87.0,973.5,1,1151.0,942.9,70.5,1789.9,0,2,0,2
35.7,52.6,336.5,13.0,962.8,0,499.2,1576.0,52.0,1532.0,2,0,0,2
42.7,33.1,15.0,76.0,1017.4,0,898.2,2120.6,84.9,402.9,0,0,1,1
40.4,31.2,285.7,30.9,1002.4,0,1235.2,3142.2,99.1,1133.6,1,0,0,1
29.7,66.0,89.2,82.6,1024.8,0,1026.0,2863.2,54.0,718.4,0,1,0,1
41.8,49.9,327.9,78.5,1013.7,0,865.5,2749.5,71.9,1977.1,2,1,0,2
18.6,71.5,54.5,104.1,1007.8,0,1339.8,3407.8,82.0,1040.9,0,1,0,1
44.8,75.6,107.3,113.4,967.3,0,813.0,789.8,83.3,144.7,0,2,0,2
11.2,29.7,65.0,116.4,946.4,1,678.9,856.9,95.0,1357.0,0,2,0,2
10.4,67.8,120.1,56.2,967.3,1,952.8,2280.0,71.1,1956.3,0,2,0,2
29.0,48.1,89.5,71.0,1011.8,0,634.1,2261.4,89.3,1903.3,0,1,0,1
36.0,99.6,133.0,144.4,1008.3,0,712.3,2131.2,17.5,1476.1,1,2,0,2
37.2,93.8,159.1,112.4,961.7,1,51.5,1429.4,79.9,1723.8,2,2,0,2
18.2,52.8,3.6,19.3,1017.6,0,1403.3,1833.3,55.2,980.0,0,0,0,0
36.5,51.1,323.7,98.1,944.4,0,1047.3,1973.3,91.2,657.4,2,2,0,2
16.2,43.2,116.0,16.5,953.9,0,298.7,1958.7,10.5,1573.9,1,0,0,1
40.7,92.4,270.4,6.6,956.4,1,1298.3,2250.7,54.4,1456.3,2,2,0,2
40.7,95.8,40.6,24.7,951.9,0,657.1,1600.0,72.9,139.0,0,1,0,1
30.0,75.5,222.2,15.9,982.6,1,654.4,2606.1,16.0,265.8,2,1,0,2
43.4,73.2,166.1,76.1,961.9,0,181.5,986.0,61.3,1362.8,1,1,1,1
27.0,99.7,130.7,39.5,946.0,0,873.2,847.5,13.6,484.6,0,1,0,1
21.4,79.7,136.7,55.8,985.9,0,169.1,2497.7,62.7,116.8,1,1,0,1
43.5,31.0,322.3,129.1,1012.1,0,996.1,1934.8,29.3,427.6,2,1,1,2
31.0,70.2,300.5,10.6,1000.0,0,1291.8,704.0,56.2,1976.0,2,0,0,2
31.5,39.8,263.7,126.0,972.6,0,1242.0,1719.2,77.7,181.5,1,2,0,2
22.2,51.6,67.4,109.0,973.6,1,909.7,3100.8,77.4,341.9,0,2,0,2
33.4,83.2,311.1,96.9,1008.0,0,362.0,2063.8,54.7,242.6,2,1,0,2
32.8,53.4,196.6,105.7,1009.9,0,554.3,1679.8,51.8,1632.9,1,1,0,1
44.9,44.3,187.4,49.1,967.7,1,767.2,1658.3,88.4,1408.1,1,2,1,2
36.4,93.9,211.8,99.2,991.7,1,505.6,2574.3,97.8,1112.2,2,2,0,2
33.4,25.0,220.2,140.1,1018.7,0,469.6,3217.4,91.6,1175.4,1,2,1,2
23.2,44.5,289.0,77.7,977.0,1,896.6,2509.1,27.0,1264.8,2,2,0,2
39.9,84.2,240.9,28.5,1001.7,1,306.7,1888.1,56.8,322.7,2,1,0,2
37.5,43.3,86.5,89.7,997.0,1,274.6,2442.4,54.7,566.7,1,2,1,2
28.4,41.7,198.9,80.6,953.2,0,378.8,3399.5,83.2,1969.3,1,1,0,1
10.1,35.1,326.9,139.2,980.9,1,766.7,1761.5,33.9,1965.0,2,2,0,2
33.9,59.2,37.8,65.6,968.2,0,271.7,1584.0,82.1,203.6,0,1,0,1
42.2,42.2,192.0,40.3,1010.5,1,307.3,3173.9,61.0,118.7,2,1,1,2
22.8,69.9,97.0,64.5,960.7,1,1391.8,1560.7,31.3,143.6,0,2,0,2
32.2,81.0,60.1,145.0,974.5,0,1431.7,773.5,76.6,1959.5,0,2,0,2
20.2,58.9,33.5,126.8,959.9,1,914.4,3175.7,92.6,631.0,0,2,0,2
10.1,73.7,152.3,129.1,1016.5,1,320.1,801.1,17.4,1453.6,1,2,0,2
26.8,79.1,134.6,92.3,974.2,1,307.7,2519.9,49.3,1762.8,1,2,0,2
23.0,21.7,177.6,58.2,979.8,0,559.4,2610.4,64.1,1428.0,1,1,0,1
24.4,83.0,72.5,47.1,976.5,0,1072.4,3195.4,44.1,1767.7,0,1,0,1
46.5,74.9,197.2,96.8,945.8,0,583.3,1535.6,44.3,1032.8,1,2,1,2
37.5,92.7,31.3,38.2,960.6,1,1367.4,1279.6,24.2,516.4,0,2,0,2
32.2,61.4,185.8,29.4,943.3,1,546.9,2782.1,18.1,1840.1,1,2,0,2
13.5,75.6,17.5,11.9,1023.9,1,223.5,924.9,49.2,1754.9,0,1,0,1
17.1,52.8,58.3,10.0,1018.5,0,858.9,2849.3,88.5,1746.9,0,0,0,0
38.2,43.1,164.6,63.5,955.1,0,1211.6,1086.2,74.1,228.0,0,1,0,1
13.9,85.4,62.6,18.6,981.6,1,1084.8,958.2,93.9,566.7,0,2,0,2
10.3,88.4,268.2,77.0,941.9,0,590.7,1001.0,52.2,1708.4,2,2,0,2
19.2,68.7,128.5,117.5,981.6,1,262.7,829.6,32.3,1316.3,1,2,0,2
38.7,25.4,132.1,0.1,981.5,1,1016.3,1685.1,58.7,867.4,0,1,0,1
30.0,97.0,330.1,53.1,994.5,1,1127.4,2070.4,46.7,1056.0,2,2,0,2
29.0,84.4,72.4,90.0,973.1,1,173.3,3212.5,44.4,669.1,1,2,0,2
10.9,59.0,262.6,32.3,1009.8,0,674.9,2271.3,78.3,365.7,2,0,0,2
40.2,51.7,49.8,135.1,1021.3,1,730.2,1899.0,51.9,1776.5,0,2,0,2
27.6,53.3,18.0,142.2,1020.7,0,443.1,659.4,51.9,834.5,0,2,0,2
34.8,54.7,209.4,53.2,986.1,1,60.8,3444.1,86.2,228.7,2,2,1,2
22.6,44.8,177.4,1.7,949.1,1,89.8,2028.5,66.8,805.4,2,2,0,2
27.0,46.7,214.5,52.0,969.4,1,76.4,2051.0,21.1,933.0,2,2,0,2
28.5,81.1,12.7,116.9,1005.6,0,1498.0,960.0,84.2,727.3,0,1,0,1
37.1,78.5,222.3,21.6,1008.6,0,139.8,1651.7,45.5,179.6,2,0,0,2
21.5,96.3,68.1,85.4,977.6,0,640.4,2204.6,99.1,500.2,0,1,0,1
47.7,33.1,13.1,109.1,1010.8,0,702.5,3443.6,93.2,1037.6,0,1,1,1
13.0,56.8,314.8,92.5,1028.2,1,1433.5,1274.3,60.3,1789.4,2,2,0,2
40.9,46.4,232.7,79.0,1000.1,1,1209.3,2834.9,32.1,1648.4,1,2,0,2
26.5,41.8,329.0,45.1,1027.5,1,76.9,2275.1,82.2,589.5,2,1,0,2
41.3,64.4,295.6,32.8,1026.1,1,1357.8,3278.2,72.8,1061.1,2,1,0,2
25.7,52.0,198.3,44.9,961.8,1,1422.7,2488.6,79.7,1859.6,1,2,0,2
12.2,52.5,151.3,62.1,1028.1,1,1406.4,854.7,31.2,1770.3,0,2,0,2
28.7,96.7,205.9,60.8,1016.5,1,364.9,2913.6,40.3,1236.2,2,2,0,2
32.6,88.3,35.2,12.3,1006.4,0,810.6,1977.9,18.3,1943.1,0,0,0,0
40.7,71.8,347.1,0.3,956.0,0,437.1,3030.7,71.1,1844.4,2,0,0,2
36.6,73.3,30.6,24.8,967.9,0,58.4,2248.6,98.9,1267.3,0,0,0,0
41.2,35.4,59.5,58.6,1029.4,0,401.0,1374.3,85.3,236.2,0,0,1,1
33.3,31.1,161.8,127.9,954.2,0,744.6,1171.4,35.5,847.4,1,2,0,2
22.9,33.0,165.4,67.9,1025.7,1,440.5,2617.0,46.1,1633.2,1,2,0,2
18.9,98.8,108.3,49.0,961.7,0,1054.9,610.4,15.3,1762.8,0,1,0,1
15.6,99.9,44.1,108.4,965.4,1,1031.6,2237.8,74.7,927.1,0,2,0,2
14.7,71.5,329.9,82.8,992.9,0,1343.4,2468.5,42.8,842.5,2,1,0,2
23.1,23.9,294.4,120.5,975.1,1,695.3,3399.7,80.5,1738.9,2,2,0,2
27.1,85.3,260.8,106.1,999.3,0,11.2,2849.6,95.9,890.0,2,1,0,2
28.5,99.1,51.9,132.6,961.6,1,1435.6,3221.9,74.9,894.0,0,2,0,2
39.3,70.5,249.0,120.0,973.6,0,156.9,2814.7,97.2,483.3,2,2,1,2
15.6,74.4,300.2,111.6,964.6,1,1334.4,3480.9,65.1,1263.2,2,2,0,2
26.5,96.0,280.1,68.2,1004.7,1,808.2,2767.3,14.0,732.0,2,2,0,2
25.5,70.2,277.1,71.2,1019.0,1,1371.2,2326.3,30.8,698.8,2,2,0,2
32.5,55.9,105.1,97.8,943.5,0,1002.6,2238.7,45.5,108.1,0,2,0,2
18.7,37.7,287.5,35.8,940.2,0,1438.0,2907.2,34.6,1647.4,1,1,0,1
30.8,53.3,175.6,142.9,1011.5,1,1153.4,2489.9,54.7,1202.3,1,2,0,2
30.3,64.2,272.9,128.3,1023.3,1,841.1,1485.8,59.1,480.5,2,2,0,2
36.0,26.4,226.4,142.0,941.9,0,1396.6,2693.0,25.2,655.4,1,2,0,2
19.8,32.9,149.3,109.4,972.5,1,464.2,2127.0,59.4,230.3,1,2,0,2
47.3,89.9,298.6,0.5,961.6,1,1447.7,840.1,50.6,330.7,2,1,0,2
39.1,82.4,162.9,18.3,1000.1,1,1178.2,1568.8,18.3,435.2,1,1,0,1
40.7,63.6,87.6,2.7,1022.2,0,1488.2,986.9,40.8,1092.0,0,0,0,0
36.2,35.5,346.9,113.6,971.6,1,1280.3,2878.0,48.9,1633.8,2,2,0,2
39.5,52.2,58.6,93.2,983.5,0,1464.2,2734.0,85.1,1874.2,0,1,0,1
39.7,64.6,160.2,48.3,973.2,0,54.6,1064.2,61.4,132.5,1,1,1,1
35.3,49.8,118.6,112.5,940.7,1,1293.0,755.7,85.9,1229.8,0,2,0,2
31.3,29.3,47.5,74.2,1029.7,1,179.6,2932.5,80.8,1312.4,0,2,1,2
19.3,63.0,149.0,5.8,949.6,1,997.2,3495.2,72.6,1649.8,1,2,0,2
48.0,42.5,297.4,147.2,1027.8,1,112.7,1425.2,37.0,143.2,2,2,2,2
47.3,46.2,249.1,130.4,1023.8,0,543.8,785.5,33.8,734.2,2,1,1,2
43.8,34.6,74.3,120.1,960.8,1,467.2,2781.9,77.9,1834.6,0,2,1,2
13.0,77.0,327.3,130.5,989.1,1,150.7,1710.9,93.8,692.6,2,2,0,2
43.4,27.4,116.6,111.2,952.3,0,1423.5,2264.9,19.6,1006.3,0,2,0,2
27.8,48.9,189.7,39.6,993.2,0,123.0,1005.1,68.4,1181.1,1,0,0,1
42.9,70.5,5.9,32.8,1003.7,0,1106.8,2966.5,71.4,553.3,0,0,0,0
25.5,74.5,306.3,86.5,1005.7,0,739.0,1213.7,48.7,1265.2,2,1,0,2
24.8,86.0,102.4,20.4,1027.6,1,1366.1,1363.0,32.4,1726.7,0,1,0,1
14.7,53.6,226.9,74.7,1028.0,1,886.1,2740.4,72.2,1195.6,1,2,0,2
40.9,66.4,338.5,37.3,1004.0,0,1497.2,2734.6,75.8,1399.7,2,0,0,2
15.1,37.5,335.8,86.2,998.7,0,1245.0,541.3,19.6,492.0,2,1,0,2
15.5,77.9,275.0,130.3,969.3,1,568.1,2056.6,34.8,1359.9,2,2,0,2
42.6,31.7,136.2,28.2,999.9,0,734.9,3347.4,49.4,579.0,0,0,1,1
26.5,32.7,273.5,125.1,1007.3,1,305.8,831.2,35.8,638.5,2,2,0,2
16.7,81.5,165.6,114.4,945.9,1,521.8,2432.8,50.4,1408.0,1,2,0,2
20.5,58.1,136.7,24.1,959.9,0,25.7,1203.3,53.7,515.9,1,0,0,1
46.0,60.8,326.9,16.5,1004.9,1,1034.9,1315.4,69.2,1619.0,2,1,0,2
38.4,21.6,198.5,132.7,961.7,1,378.1,1232.9,96.2,1869.6,1,2,1,2
42.5,66.0,323.6,138.3,996.5,0,223.6,558.7,79.2,1562.4,2,2,1,2
